gene_ID	match_ID	match_name	match_class	cluster_ID	exonic length (bp)	brain	spinal	kidney	heart	sk. muscle	main EO	Sachs' EO	Hunter's EO	sk. muscle (first rnd)	main EO (first rnd)	Sachs' EO (first rnd)
scaffold5602.g4	ENSDARG00000059751	ABTB2 (2 of 2)	reciprocal	0.0	3923	80.1	103.2	4.6	30.8	48.7	29.9	21.4	27.8	1.5	3.0	4.5
scaffold2349.g11	ENSDARG00000004687	acaa1	reciprocal	0.0	2164	1963.3	3017.8	2193.9	1706.5	1372.0	902.7	820.0	1028.7	41.2	16.2	15.6
scaffold8046.g14	ENSDARG00000038881	acaa2	reciprocal	0.0	1930	1141.6	1238.0	2690.0	4058.5	1067.3	1440.3	1164.5	1106.8	144.9	165.5	167.6
scaffold3872.g6	ENSDARG00000078512	acaca	split	0.0	3041	951.3	2178.3	121.8	691.2	2353.5	475.7	724.7	933.1	54.5	38.0	28.1
scaffold3872.g7	ENSDARG00000078512	acaca	reciprocal	0.0	5543	505.7	773.2	57.9	350.4	1260.0	187.8	314.4	412.4	11.2	1.4	7.9
C7718806.g1	ENSDARG00000061994	acacb	secondary	0.0	330	43.3	28.1	97.9	605.2	725.4	212.9	260.1	440.9	20.3	23.6	27.9
scaffold11330.g4	ENSDARG00000061994	acacb	split	0.0	2061	22.0	36.5	26.0	560.7	644.2	116.4	104.1	195.1	5.6	1.3	1.1
scaffold11330.g5	ENSDARG00000061994	acacb	reciprocal	0.0	5980	42.2	46.4	52.7	748.1	883.3	209.9	263.2	386.6	5.8	1.7	4.0
scaffold11330.g6	ENSDARG00000061994	acacb	split	0.0	2833	139.0	125.2	235.8	2292.5	2764.9	859.5	875.4	1329.0	33.1	27.5	21.2
scaffold3692.g3	ENSDARG00000045411	acad11	secondary	0.0	4428	319.9	303.1	196.0	381.0	220.8	516.3	478.3	418.1	25.9	20.2	17.2
scaffold686.g6	ENSDARG00000045411	acad11	secondary	0.0	843	219.4	426.2	398.7	498.6	374.6	211.2	193.7	267.3	29.5	53.9	39.2
scaffold3501.g8	ENSDARG00000042658	acad8	reciprocal	0.0	2369	315.3	369.5	591.3	577.3	579.9	318.0	237.9	255.9	24.3	43.3	21.1
scaffold869.g2	ENSDARG00000055620	acad9	reciprocal	0.0	2122	1144.9	1901.2	542.7	3526.3	2740.5	1717.5	1494.0	2150.0	78.1	74.6	108.6
scaffold26410.g1	ENSDARG00000038900	acadm	split_scaff	0.0	471	1924.4	1675.2	2550.0	7113.7	1204.4	1754.4	1794.7	1662.7	105.7	27.6	91.4
scaffold5447.g1	ENSDARG00000038900	acadm	reciprocal	0.0	1547	2834.5	3546.3	3522.3	9659.3	2025.8	2561.1	2723.0	2687.9	172.7	292.0	215.1
scaffold9744.g6	ENSDARG00000030781	acads	reciprocal	0.0	2143	757.7	704.3	1004.6	1143.2	1454.0	640.0	641.3	724.7	28.6	56.9	39.1
scaffold13441.g4	ENSDARG00000076780	acadsb	reciprocal	0.0	2362	1597.8	1681.7	959.3	3784.1	1253.6	794.1	804.6	788.0	48.6	62.1	47.5
scaffold10148.g3	ENSDARG00000016687	acadvl	reciprocal	0.0	4583	1131.4	2125.1	2851.8	7270.0	1698.2	2100.9	2801.8	2398.9	49.7	84.4	68.1
scaffold1741.g3	ENSDARG00000035891	acana	synteny	8.0	1415	42.1	19.7	0.0	4.0	0.0	0.7	2.0	0.0	0.0	0.0	0.0
scaffold1741.g4	ENSDARG00000045799	acanb	reciprocal	0.0	7404	427.3	37.0	15.5	738.5	212.5	48.0	32.1	86.3	12.4	1.9	3.0
scaffold842.g13	ENSDARG00000045799	acanb	secondary	5.0	4881	244.7	876.9	0.0	1033.9	2.1	0.0	4.8	1.2	2.0	1.1	0.9
scaffold4572.g1	ENSDARG00000056346	acap1	secondary	0.0	3467	263.5	241.0	930.7	1209.2	978.8	725.6	794.7	797.4	19.3	21.7	20.4
scaffold7725.g8	ENSDARG00000056346	acap1	reciprocal	0.0	2444	74.4	140.9	1096.8	407.8	158.9	184.8	235.5	188.1	11.0	3.7	6.3
C7904832.g1	ENSDARG00000060783	ACAP2 (1 of 2)	split_scaff	0.0	401	89.1	83.3	163.6	476.7	321.0	299.1	309.5	209.2	2.4	3.2	0.0
scaffold16773.g10	ENSDARG00000060783	ACAP2 (1 of 2)	reciprocal	0.0	4226	65.9	32.9	161.0	213.8	132.8	123.9	160.5	150.9	2.5	1.2	2.7
scaffold5682.g14	ENSDARG00000060783	ACAP2 (1 of 2)	secondary	0.0	1448	100.9	33.3	0.7	8.5	8.3	101.6	107.0	147.9	0.7	4.5	11.7
scaffold2843.g4	ENSDARG00000056478	ACAP2 (2 of 2)	reciprocal	12.0	5639	373.0	177.0	20.4	33.6	3.2	5.3	6.9	10.6	0.7	0.2	0.3
scaffold5682.g13	ENSDARG00000039386	acap3b	secondary	0.0	4542	319.8	106.1	43.1	38.5	43.8	281.8	251.2	333.3	2.5	43.7	37.4
scaffold8294.g13	ENSDARG00000039386	acap3b	reciprocal	0.0	3210	299.9	481.8	110.7	548.1	225.0	244.9	244.7	304.7	7.5	12.1	11.3
scaffold8833.g3	ENSDARG00000045888	acat1	reciprocal	0.0	2314	2316.2	3413.1	2767.0	4245.6	11229.5	3705.8	3048.9	3063.3	259.5	346.1	282.0
scaffold24500.g5	ENSDARG00000007127	acat2	reciprocal	0.0	2450	489.2	450.5	377.3	270.6	86.2	242.8	199.2	242.9	6.3	11.7	9.1
scaffold26440.g2	ENSDARG00000042623	acbd3	reciprocal	0.0	4360	691.7	694.7	753.2	787.2	1242.4	3037.7	2620.5	2830.5	28.1	51.2	48.5
scaffold9217.g15	ENSDARG00000027070	acbd4	reciprocal	0.0	1955	813.6	1620.1	1177.0	514.7	3738.1	2323.3	1967.6	2508.4	93.1	294.8	193.8
scaffold5632.g2	ENSDARG00000034883	acbd5a	reciprocal	0.0	2893	583.0	625.4	348.5	425.4	375.5	429.4	370.9	416.3	21.2	15.3	11.4
scaffold11747.g2	ENSDARG00000039456	acbd6	reciprocal	0.0	2327	802.9	1481.6	253.7	691.1	970.8	893.4	837.2	720.0	23.0	60.8	39.6
scaffold3722.g7	ENSDARG00000094730	acbd7	reciprocal	12.0	3591	1455.2	1862.3	283.0	737.3	78.4	69.7	87.6	49.8	2.1	3.3	4.1
scaffold6630.g2	ENSDARG00000052124	accs	reciprocal	0.0	4139	256.4	487.6	223.4	147.1	197.3	302.2	312.2	404.5	4.6	5.0	5.0
scaffold3298.g11	ENSDARG00000078055	acd	reciprocal	0.0	2261	412.5	238.5	303.5	296.5	468.9	521.3	508.8	585.9	17.8	18.4	18.4
scaffold17.g5	ENSDARG00000079166	ace	reciprocal	0.0	5444	236.5	194.0	5.9	272.5	362.5	320.1	329.4	417.6	3.9	6.4	10.0
scaffold2977.g2	ENSDARG00000016918	ace2	reciprocal	0.0	2855	10.0	11.1	70.3	21.0	6.3	13.8	8.2	8.1	1.0	0.0	0.0
scaffold2565.g3	ENSDARG00000010347	acer1	reciprocal	0.0	1576	6.5	2.4	15.4	2.4	1.3	1.8	1.8	12.2	0.0	0.0	0.5
scaffold299.g16	ENSDARG00000077782	ACER2	secondary	11.0	1585	2.5	2.9	334.9	0.6	0.0	0.6	1.2	1.3	9.1	0.8	0.0
scaffold4876.g7	ENSDARG00000077782	ACER2	reciprocal	0.0	2608	258.7	299.0	1851.7	1552.8	574.6	1315.9	1099.3	1156.9	31.2	20.4	25.3
scaffold26748.g1	ENSDARG00000093366	ACER3	reciprocal	0.0	1996	618.7	668.3	749.4	266.8	444.4	511.6	465.6	559.4	22.5	22.1	17.3
scaffold25901.g8	ENSDARG00000031796	ache	reciprocal	9.0	5285	1492.0	1073.4	15.1	278.7	1570.4	34086.9	17905.8	25849.8	57.4	1259.6	933.0
scaffold6877.g3	ENSDARG00000031796	ache	secondary	0.0	2359	465.6	163.3	62.9	1030.5	249.8	231.1	192.6	206.9	4.1	1.1	5.9
scaffold2789.g5	ENSDARG00000054290	acin1a	reciprocal	0.0	8023	217.4	281.5	261.2	361.2	307.1	342.0	242.0	283.0	23.8	25.4	23.8
scaffold3554.g10	ENSDARG00000026842	acin1b	reciprocal	0.0	9155	537.2	472.5	452.2	1023.8	1217.0	1060.9	1174.4	1165.6	36.2	56.9	42.6
scaffold10060.g3	ENSDARG00000017738	aclya	reciprocal	0.0	4518	1971.4	2140.5	311.9	508.2	332.6	358.3	422.1	526.9	8.7	5.7	6.3
scaffold5799.g8	ENSDARG00000017738	aclya	secondary	0.0	1838	791.9	4713.1	78.0	201.8	166.3	135.1	186.3	185.3	0.0	0.0	0.0
scaffold5799.g9	ENSDARG00000017738	aclya	manual	0.0	4653	1103.1	4726.2	194.8	331.3	356.7	226.7	288.3	349.0	4.7	4.7	3.8
scaffold15526.g4	ENSDARG00000062549	acmsd	reciprocal	11.0	1532	7.8	1.2	228.6	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0
scaffold2670.g6	ENSDARG00000036092	acn9	reciprocal	0.0	2811	326.4	238.1	582.7	281.8	268.3	519.6	467.0	525.2	15.0	26.8	21.6
scaffold4876.g4	ENSDARG00000026376	aco1	reciprocal	0.0	4545	1065.2	1076.4	518.5	1827.4	1098.9	1361.7	1184.9	1185.9	22.3	20.9	21.8
scaffold11386.g3	ENSDARG00000007294	aco2	secondary	0.0	4803	722.3	666.2	495.9	438.0	459.9	522.8	459.4	475.5	17.7	16.2	13.4
scaffold7640.g13	ENSDARG00000007294	aco2	reciprocal	0.0	3550	5596.4	4513.0	2161.5	12818.6	4430.5	2338.8	1919.3	1949.2	91.2	151.4	103.7
scaffold21698.g10	ENSDARG00000058229	acot11a	reciprocal	0.0	2096	98.4	56.7	762.2	74.0	132.4	139.5	171.8	216.9	4.6	9.9	11.0
scaffold1436.g10	ENSDARG00000042122	acot11b	reciprocal	0.0	2514	374.1	250.7	98.0	1472.0	3727.0	806.4	781.6	862.2	21.7	23.8	17.7
scaffold1436.g9	ENSDARG00000042122	acot11b	split	0.0	1499	129.2	60.1	15.5	435.2	1027.9	191.2	201.0	255.5	3.2	0.9	3.6
scaffold11429.g6	ENSDARG00000061728	acot13	reciprocal	0.0	679	2213.9	3186.8	33044.2	2292.9	844.3	1607.5	1321.9	934.6	49.4	68.8	92.8
scaffold2388.g2	ENSDARG00000018653	acot7	reciprocal	12.0	3005	1183.8	1356.1	488.3	344.3	87.7	14.3	20.2	20.2	11.8	2.6	5.4
scaffold5467.g15	ENSDARG00000014138	acot8	reciprocal	0.0	1515	568.4	903.2	634.2	310.1	183.2	329.6	298.1	329.5	12.6	12.9	7.1
scaffold10789.g15	ENSDARG00000058390	acot9.2	reciprocal	0.0	2676	363.9	334.4	189.7	214.7	214.2	408.9	300.5	279.1	13.6	21.8	10.3
scaffold1441.g6	ENSDARG00000014727	acox1	reciprocal	0.0	3711	1318.5	2076.7	468.1	1146.6	836.4	472.6	467.1	635.5	44.9	26.6	30.6
scaffold970.g9	ENSDARG00000038865	acox3	reciprocal	0.0	2690	494.2	432.4	468.6	1029.9	409.0	393.2	327.8	371.1	8.9	7.2	5.7
scaffold9782.g5	ENSDARG00000020149	acoxl	reciprocal	0.0	2208	230.0	130.8	88.7	147.3	89.3	67.9	56.2	84.7	1.3	0.6	1.0
scaffold15451.g2	ENSDARG00000076486	acp1	reciprocal	0.0	831	639.9	1119.3	2778.8	527.6	2510.2	1138.7	1000.3	884.0	116.4	170.3	148.9
scaffold7260.g1	ENSDARG00000007244	ACP2	reciprocal	0.0	1634	267.1	289.2	775.8	327.7	386.5	282.1	332.9	228.2	27.0	7.9	11.3
scaffold17962.g8	ENSDARG00000019763	acp5a	synteny	0.0	1445	14.8	13.5	11.2	49.4	286.8	7.8	9.7	12.6	7.3	1.8	1.1
scaffold12012.g2	ENSDARG00000008921	acp5b	reciprocal	0.0	1616	32.9	57.4	2592.5	101.8	129.5	55.1	79.1	66.3	1.8	1.6	0.0
scaffold594.g5	ENSDARG00000040064	acp6	reciprocal	0.0	2132	235.3	525.1	433.6	175.8	89.6	130.1	123.8	146.9	1.3	1.8	2.9
scaffold15243.g3	ENSDARG00000040644	acpl2	reciprocal	12.0	2356	886.6	803.4	109.2	99.3	24.8	23.1	24.2	50.2	1.6	4.4	2.6
scaffold14378.g9	ENSDARG00000057716	acrc	reciprocal	0.0	2340	48.8	32.9	524.0	44.7	31.8	75.3	63.4	88.1	1.2	3.9	0.7
scaffold24588.g6	ENSDARG00000062077	ACSBG1	synteny	3.0	2476	599.7	467.5	8.6	1.2	1.6	6.4	3.4	3.7	0.0	0.0	0.0
scaffold2565.g1	ENSDARG00000004094	acsbg2	reciprocal	0.0	3998	805.8	1542.0	394.1	245.3	350.2	467.0	485.6	819.4	4.3	13.0	6.9
scaffold9546.g9	ENSDARG00000004094	acsbg2	secondary	0.0	2695	10.0	1.7	20.6	0.4	51.5	3.8	7.6	0.7	9.6	0.5	0.0
scaffold5522.g8	ENSDARG00000061201	acsf2	reciprocal	0.0	5123	16.4	14.7	473.8	34.9	43.2	85.2	131.9	82.8	18.1	6.3	5.4
scaffold2415.g1	ENSDARG00000059503	ACSF3	split_scaff	0.0	1281	200.7	301.5	190.7	196.0	245.0	154.3	194.5	178.3	11.2	22.3	14.4
scaffold3406.g1	ENSDARG00000059503	ACSF3	reciprocal	0.0	1454	201.4	268.8	288.1	200.8	139.7	112.1	117.4	154.3	9.9	8.0	12.7
scaffold1797.g1	ENSDARG00000030514	acsl1	secondary	7.0	2925	238.5	49.8	251.5	3980.1	2636.7	2249.1	1533.9	2057.6	114.2	142.9	190.0
scaffold1797.g2	ENSDARG00000030514	acsl1	secondary	7.0	1438	47.5	8.4	29.5	790.3	407.1	322.5	237.5	356.3	22.6	2.7	24.0
scaffold23452.g3	ENSDARG00000030514	acsl1	reciprocal	0.0	3602	2005.5	3400.8	398.7	155.8	243.5	138.9	155.2	153.2	5.3	1.8	2.1
scaffold156.g9	ENSDARG00000003854	ACSL1 (2 of 2)	reciprocal	7.0	3899	65.8	22.4	523.7	3665.7	1806.7	1161.1	1176.1	1303.9	37.3	34.0	22.1
scaffold10334.g10	ENSDARG00000014674	acsl3b	reciprocal	0.0	4492	1100.9	1853.5	863.9	973.5	694.1	734.1	768.3	816.1	19.0	25.4	22.2
scaffold10334.g11	ENSDARG00000014674	acsl3b	split	0.0	646	614.3	811.9	403.1	503.5	298.9	332.1	346.6	414.5	4.4	6.0	3.6
scaffold24725.g2	ENSDARG00000004078	acsl4a	reciprocal	0.0	3516	693.0	350.1	157.9	202.6	26.3	101.5	84.4	71.8	1.9	0.7	0.2
scaffold20004.g1	ENSDARG00000010752	acsl4l	split_scaff	0.0	372	46.9	27.4	24.4	107.4	21.6	35.3	17.6	27.2	5.1	0.0	0.0
scaffold22614.g2	ENSDARG00000010752	acsl4l	split_scaff	0.0	899	33.5	31.0	149.3	87.8	35.8	38.6	36.3	23.6	3.2	1.4	0.9
scaffold4418.g5	ENSDARG00000010752	acsl4l	reciprocal	0.0	2517	50.8	45.4	199.3	197.6	61.5	79.7	89.0	70.3	13.3	8.3	4.9
scaffold11914.g9	ENSDARG00000075931	acsl5	reciprocal	0.0	1290	0.0	0.0	0.0	0.0	3.1	1.4	2.9	0.0	0.0	0.0	0.0
scaffold3023.g3	ENSDARG00000004880	acsm3	reciprocal	0.0	3343	157.6	244.6	225.5	70.8	136.6	110.4	158.5	165.0	3.2	7.0	3.2
scaffold480.g1	ENSDARG00000044142	acss1	reciprocal	0.0	5942	102.4	205.1	948.6	1241.7	507.1	347.8	458.2	439.3	13.7	92.9	47.6
scaffold7781.g1	ENSDARG00000037781	acss2	reciprocal	0.0	2876	344.7	5211.4	1608.3	993.4	557.4	631.3	643.0	721.0	11.3	8.1	9.9
scaffold5702.g2	ENSDARG00000032218	acss3	split_scaff	0.0	2416	162.6	92.2	534.3	142.1	402.1	110.1	130.9	123.8	23.4	57.0	23.9
scaffold844.g3	ENSDARG00000032218	acss3	reciprocal	0.0	1666	55.7	59.1	582.2	111.9	184.7	48.9	76.2	73.4	7.5	2.3	3.7
scaffold4011.g4	ENSDARG00000036371	acta1a	synteny	1.0	2053	39.4	283.5	10.8	14228.3	1049361.9	577.3	447.2	4341.7	21241.5	535.0	7433.0
scaffold15908.g5	ENSDARG00000055618	acta1b	synteny	7.0	2350	172.6	361.4	256.0	5189.9	30658.4	1894.9	1267.3	2287.1	4792.1	205.5	1846.7
scaffold4682.g4	ENSDARG00000037746	actb1	reciprocal	0.0	1827	128725.2	289824.7	678586.2	247120.9	240416.9	147173.7	200882.8	177214.2	4132.5	1958.3	2928.0
scaffold734.g4	ENSDARG00000037746	actb1	manual	0.0	1901	91221.9	167979.5	119258.2	78687.6	60798.0	43151.4	50408.9	53739.4	977.2	573.0	1028.4
scaffold11731.g7	ENSDARG00000057911	ACTC1	reciprocal	0.0	1726	1296.7	5398.1	2540.1	66097.5	2116.4	409.3	1116.8	1858.8	199.7	32.3	94.4
scaffold7499.g2	ENSDARG00000057911	ACTC1	secondary	0.0	1252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold5697.g4	ENSDARG00000037840	actc1b	reciprocal	7.0	1990	27.5	508.5	21.8	391213.0	2071556.5	32218.6	37539.9	30445.4	58582.2	7158.3	29720.8
scaffold26848.g2	ENSDARG00000070828	actl6a	reciprocal	0.0	2067	933.8	528.6	982.4	525.0	451.5	611.4	660.8	674.1	11.6	15.7	11.5
scaffold20576.g1	ENSDARG00000034107	actl6b	split_scaff	0.0	165	33.7	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold4461.g1	ENSDARG00000034107	actl6b	reciprocal	0.0	1840	218.3	109.0	25.2	13.4	4.4	13.2	12.2	14.8	0.0	0.0	0.0
scaffold8131.g1	ENSDARG00000034107	actl6b	split_scaff	0.0	177	53.8	89.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold10308.g2	ENSDARG00000007219	actn1	reciprocal	0.0	5211	599.5	747.8	610.5	3393.4	616.5	319.1	494.7	528.0	28.8	5.7	15.6
scaffold618.g17	ENSDARG00000007219	actn1	secondary	0.0	1749	1061.4	1407.0	3041.1	2285.5	1679.2	1665.4	1830.8	1968.4	89.2	10.4	60.6
scaffold618.g18	ENSDARG00000007219	actn1	secondary	0.0	1409	896.7	1147.0	3141.7	1902.1	1677.5	1522.0	1450.8	2203.1	48.9	24.0	45.3
scaffold1045.g1	ENSDARG00000071090	actn2	split_scaff	1.0	1709	21.4	138.0	0.0	46664.4	4406.8	0.0	0.5	88.7	113.7	6.1	30.6
scaffold1261.g7	ENSDARG00000071090	actn2	reciprocal	1.0	1878	13.1	32.6	0.0	43632.4	2813.8	0.0	0.0	33.4	84.1	1.4	43.4
scaffold15855.g1	ENSDARG00000071090	actn2	split_scaff	0.0	531	0.0	0.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold26009.g1	ENSDARG00000071090	actn2	split_scaff	1.0	869	16.4	76.9	0.0	43184.8	3141.2	0.0	0.0	39.5	52.9	1.5	17.7
C7718490.g1	ENSDARG00000001431	actn3b	secondary	6.0	159	64.9	87.5	50.8	11.9	525606.2	20729.1	16230.5	24963.3	10713.5	604.2	4988.0
scaffold1859.g2	ENSDARG00000001431	actn3b	manual	6.0	4488	75.0	135.7	22.3	17.6	749887.6	26399.5	21464.6	28551.5	10348.3	1783.6	4874.5
scaffold5424.g5	ENSDARG00000001431	actn3b	reciprocal	1.0	3152	4.0	9.4	2.6	3.0	5718.1	2.4	576.0	23.4	1498.9	44.1	648.5
scaffold2032.g4	ENSDARG00000011611	actr1	reciprocal	0.0	3277	2953.8	4171.2	936.3	1853.9	1529.7	2132.2	2060.1	2161.9	42.4	85.2	72.0
scaffold10978.g10	ENSDARG00000038432	actr10	reciprocal	0.0	2057	3905.8	6054.4	2116.2	1836.5	2582.6	2772.8	2426.6	2455.2	39.1	72.6	61.3
scaffold19777.g5	ENSDARG00000052438	actr2a	reciprocal	0.0	2929	784.2	817.0	4348.2	889.7	842.7	706.9	759.4	678.9	24.2	23.0	18.1
scaffold8400.g2	ENSDARG00000070076	actr2b	synteny	0.0	2718	1015.9	1494.5	2639.8	1085.4	1210.8	1372.6	1628.1	1532.1	39.1	33.0	39.3
scaffold1029.g4	ENSDARG00000008790	ACTR3B	secondary	7.0	2596	138.8	17.5	0.0	46.2	366.5	69.7	69.4	74.0	6.3	9.0	4.4
scaffold1029.g5	ENSDARG00000008790	ACTR3B	secondary	7.0	1412	70.8	15.8	0.0	37.7	378.9	29.2	29.7	36.5	0.0	0.9	1.1
scaffold10899.g9	ENSDARG00000008790	ACTR3B	reciprocal	0.0	2310	4553.5	6185.7	17679.2	3927.3	2786.5	2530.8	2978.3	2813.6	64.7	42.7	54.2
scaffold10779.g4	ENSDARG00000012995	actr5	reciprocal	0.0	5499	272.1	261.0	543.5	190.2	439.7	258.8	261.8	278.9	7.1	7.8	8.0
scaffold183.g3	ENSDARG00000067944	actr8	reciprocal	0.0	2206	179.5	244.5	187.1	275.1	166.9	295.2	317.2	327.5	7.4	7.1	7.0
scaffold22343.g6	ENSDARG00000018968	acvr1b	reciprocal	0.0	3156	213.3	148.8	293.9	1560.4	803.1	757.6	1137.0	797.6	32.2	24.3	36.0
scaffold26144.g1	ENSDARG00000018968	acvr1b	split_scaff	0.0	347	66.3	48.2	84.4	452.2	260.9	148.5	233.9	198.0	5.5	3.7	17.7
scaffold3535.g2	ENSDARG00000052142	ACVR1B (1 of 2)	reciprocal	0.0	4474	743.5	365.2	394.5	265.1	470.3	936.7	824.1	671.7	19.5	26.4	20.4
scaffold4550.g7	ENSDARG00000086172	ACVR1C	reciprocal	0.0	1326	115.5	64.4	2.3	17.2	48.5	7.1	16.9	8.4	3.6	0.0	1.2
scaffold17487.g6	ENSDARG00000014986	acvr1l	reciprocal	0.0	4332	912.4	635.1	294.5	856.4	1389.8	461.7	559.5	723.8	26.5	11.4	18.8
scaffold4550.g8	ENSDARG00000014986	acvr1l	secondary	0.0	3530	823.1	501.7	210.7	944.0	517.4	247.6	324.6	314.9	12.5	8.5	6.7
scaffold1504.g1	ENSDARG00000011188	acvr2a	secondary	0.0	3093	159.6	80.7	91.0	247.5	275.7	371.7	480.8	377.0	6.2	2.1	11.4
scaffold22885.g1	ENSDARG00000011188	acvr2a	reciprocal	0.0	6507	221.3	135.8	112.6	224.4	121.8	257.0	208.2	234.5	13.5	11.0	10.2
scaffold2424.g1	ENSDARG00000079944	ACVR2A (2 of 2)	synteny	0.0	3344	346.3	214.3	124.0	558.6	715.2	1104.7	1154.2	1022.3	26.6	73.0	57.5
scaffold26304.g1	ENSDARG00000041516	ACVR2B (2 of 2)	secondary	0.0	3926	165.8	68.6	54.8	137.6	138.3	88.1	93.6	51.5	8.0	5.0	4.5
scaffold2752.g3	ENSDARG00000041516	ACVR2B (2 of 2)	reciprocal	0.0	4261	77.3	85.4	152.3	67.9	204.9	319.5	439.0	390.1	6.3	11.6	14.1
scaffold25946.g1	ENSDARG00000018179	acvrl1	split_scaff	0.0	1299	623.8	930.4	1008.5	4682.0	1421.5	801.3	1164.3	1263.3	32.4	11.0	12.4
scaffold3309.g10	ENSDARG00000018179	acvrl1	reciprocal	0.0	2077	281.6	410.3	464.1	1613.6	555.9	289.6	371.9	499.2	6.0	3.1	5.9
scaffold299.g7	ENSDARG00000093003	acy3.1	secondary	3.0	1149	49.0	101.8	0.0	0.0	0.0	0.8	0.0	2.6	0.0	0.0	0.0
scaffold4839.g5	ENSDARG00000093003	acy3.1	reciprocal	0.0	1644	34.3	104.5	1901.3	37.0	67.3	42.2	35.2	51.0	8.2	10.3	3.7
scaffold14482.g3	ENSDARG00000060126	acyp1	reciprocal	0.0	675	3451.0	4369.1	1429.4	508.6	1597.3	1449.0	877.7	907.2	14.2	19.2	12.5
scaffold10010.g4	ENSDARG00000086271	ACYP2	reciprocal	0.0	2209	122.9	109.3	65.8	158.4	189.4	58.5	49.0	84.6	8.2	1.8	3.5
scaffold4432.g8	ENSDARG00000003113	ada	reciprocal	0.0	5904	80.4	117.8	693.2	146.7	461.0	1126.3	1239.4	472.7	47.4	37.8	47.6
scaffold25452.g1	ENSDARG00000089181	ADAD1	reciprocal	0.0	1706	0.0	0.0	0.0	0.0	0.0	0.0	10.4	0.6	0.0	0.0	0.0
scaffold2687.g15	ENSDARG00000075906	ADAD2	reciprocal	11.0	1987	8.8	9.8	400.8	12.0	2.0	3.3	2.3	3.0	0.5	0.0	0.4
scaffold19069.g2	ENSDARG00000012986	adal	reciprocal	0.0	2211	230.8	156.2	289.4	311.9	243.8	442.4	375.6	419.1	6.1	14.7	14.6
scaffold1723.g3	ENSDARG00000053468	adam10a	secondary	0.0	5776	461.8	334.8	88.1	160.5	108.3	150.0	96.6	83.3	3.8	4.5	4.7
scaffold444.g4	ENSDARG00000053468	adam10a	reciprocal	0.0	5235	448.8	453.2	998.3	1576.5	681.7	490.0	546.4	495.3	20.5	5.5	8.4
scaffold4176.g2	ENSDARG00000079204	adam11	secondary	8.0	7272	307.0	146.7	1.5	3.3	5.0	10.0	9.8	12.4	1.2	0.7	0.2
scaffold4611.g9	ENSDARG00000079204	adam11	reciprocal	0.0	6546	609.7	50.9	8.3	23.7	26.4	30.2	28.6	16.1	0.6	0.4	2.6
scaffold13473.g3	ENSDARG00000079068	ADAM12	split_scaff	0.0	300	52.9	167.1	107.7	269.5	114.0	12.5	43.5	6.7	3.2	0.0	0.0
scaffold19402.g1	ENSDARG00000079068	ADAM12	reciprocal	0.0	4010	145.7	119.9	94.6	278.2	135.9	17.8	46.1	55.2	1.7	0.0	0.4
scaffold3350.g1	ENSDARG00000079068	ADAM12	secondary	0.0	4602	51.9	96.2	24.8	20.5	14.4	15.1	8.7	11.6	0.8	0.3	1.0
scaffold23590.g8	ENSDARG00000089213	adam15	reciprocal	0.0	5766	406.5	426.3	512.7	1165.0	778.7	383.1	549.5	716.2	26.2	18.0	9.3
scaffold2381.g4	ENSDARG00000089213	adam15	split_scaff	0.0	1130	349.1	381.2	222.4	1074.8	575.0	325.0	515.2	457.0	4.2	0.0	3.4
scaffold4575.g4	ENSDARG00000043213	adam17a	reciprocal	0.0	5512	669.0	559.8	1249.3	1091.7	987.5	1088.8	1048.8	1068.6	21.0	31.3	27.7
scaffold615.g17	ENSDARG00000093093	adam17b	reciprocal	0.0	3944	155.8	152.5	278.2	698.3	308.6	408.1	421.5	424.8	10.4	5.9	12.3
scaffold3722.g13	ENSDARG00000060532	ADAM22	reciprocal	3.0	6337	1959.9	1219.3	4.5	0.6	17.8	11.8	14.1	15.6	2.1	2.5	1.2
scaffold979.g3	ENSDARG00000074197	ADAM23 (2 of 2)	reciprocal	0.0	2326	494.8	1578.0	42.5	130.8	129.7	72.1	93.1	96.0	7.0	0.6	1.0
scaffold12438.g9	ENSDARG00000062323	adam23a	split_scaff	8.0	1648	1557.5	1061.2	0.0	12.7	2.4	10.2	66.2	12.9	2.9	1.6	4.2
scaffold9425.g4	ENSDARG00000062323	adam23a	reciprocal	3.0	1487	1974.8	1573.8	8.8	24.3	0.0	12.0	70.9	21.7	0.6	4.4	3.1
scaffold612.g4	ENSDARG00000035514	adam28	secondary	0.0	3339	23.1	24.5	15.7	4.8	44.6	7.9	9.8	11.5	0.9	3.9	0.9
scaffold6667.g3	ENSDARG00000035514	adam28	reciprocal	0.0	3155	241.2	298.3	688.4	155.8	129.4	186.5	134.8	173.0	8.8	48.1	13.4
scaffold19275.g11	ENSDARG00000059693	ADAM33	secondary	0.0	4394	363.8	680.5	380.4	281.4	54.5	131.8	129.9	114.5	7.4	13.0	8.7
